17.2	12.8	10.8	8.8	4.9	1.4	-6.7	-13.8
17.1	12.8	10.6	8.7	5	1.5	-6.4	-13.2
18	14.7	13.2	11.7	8.5	5.6	-0.8	-6.5
19.6	17.5	16.4	15.4	13.4	11.5	7	2.8
20.9	19.9	19.4	18.9	17.9	17	14.7	12.4
22	22	22	22	22	22	22	22
23.1	24.1	24.4	24.9	25.9	26.9	29.5	32.2
24.1	26	27	27.9	30	32.2	37.9	44
24.9	28.2	29.7	31.2	34.8	38.4	44	44
26	30.6	32.8	35.3	40.5	43.9	43.9	43.9
27.2	32.9	35.9	39.2	44	44	44	44
26.9	33.1	36.4	39.8	43.9	43.9	43.9	43.9
26	30.4	32.9	35.4	40.7	44	44	44
24.4	27.1	28.4	29.9	32.9	36.2	44	44
23.1	24.2	24.9	25.4	26.7	28	31.6	35.9
22	22	22	22	22	22	22	22
20.9	19.9	19.6	19.1	18.1	17.1	14.6	12
19.9	18.3	17.2	16.4	14.6	12.8	8.3	3.9
19.1	16.5	15	13.6	11.1	8.6	2.6	-3.2
18	14.6	12.8	10.9	7.6	4.5	-2.8	-9.5
17.2	12.8	10.8	8.8	4.9	1.4	-6.7	-13.8
